agno,region,provincia,comuna,lenguaje,matematicas
2013,biobío,ñuble,chillán,268.0,264.0
2013,biobío,ñuble,chillán viejo,261.0,259.0
2013,libertador general bernardo o'higgins,colchagua,chimbarongo,260.0,251.0
2013,la araucanía,cautín,cholchol,244.0,218.0
2013,los lagos,chiloé,chonchi,257.0,244.0
2013,libertador general bernardo o'higgins,colchagua,chépica,260.0,256.0
2013,aysén del general carlos ibáñez del campo,aysén,cisnes,262.0,245.0
2013,biobío,ñuble,cobquecura,253.0,242.0
2013,los lagos,llanquihue,cochamó,255.0,227.0
2013,aysén del general carlos ibáñez del campo,capitán prat,cochrane,271.0,262.0
2013,libertador general bernardo o'higgins,cachapoal,codegua,240.0,235.0
2013,biobío,ñuble,coelemu,272.0,261.0
2013,aysén del general carlos ibáñez del campo,coyhaique,coyhaique,258.0,250.0
2013,biobío,ñuble,coihueco,258.0,255.0
2013,libertador general bernardo o'higgins,cachapoal,coinco,253.0,243.0
2013,maule,linares,colbún,248.0,242.0
2013,tarapacá,tamarugal,colchane,211.0,197.0
2013,metropolitana,chacabuco,colina,277.0,277.0
2013,la araucanía,malleco,collipulli,257.0,243.0
2013,libertador general bernardo o'higgins,cachapoal,coltauco,262.0,259.0
2013,coquimbo,limarí,combarbalá,264.0,247.0
2013,biobío,concepción,concepción,273.0,266.0
2013,metropolitana,santiago,conchalí,257.0,246.0
2013,valparaiso,valparaíso,concón,270.0,267.0
2013,maule,talca,constitución,275.0,276.0
2013,biobío,arauco,contulmo,263.0,242.0
2013,atacama,copiapó,copiapó,259.0,250.0
2013,coquimbo,elqui,coquimbo,258.0,247.0
2013,biobío,concepción,coronel,258.0,251.0
2013,los ríos,valdivia,corral,263.0,242.0
2013,la araucanía,cautín,cunco,260.0,248.0
2013,la araucanía,malleco,curacautín,255.0,236.0
2013,metropolitana,melipilla,curacaví,262.0,256.0
2013,los lagos,chiloé,curaco de vélez,282.0,258.0
2013,biobío,arauco,curanilahue,265.0,253.0
2013,la araucanía,cautín,curarrehue,263.0,247.0
2013,maule,talca,curepto,263.0,262.0
2013,maule,curicó,curicó,268.0,262.0
2013,los lagos,chiloé,dalcahue,262.0,252.0
2013,atacama,chañaral,diego de almagro,258.0,246.0
2013,libertador general bernardo o'higgins,cachapoal,doñihue,263.0,252.0
2013,metropolitana,santiago,el bosque,253.0,244.0
2013,biobío,ñuble,el carmen,258.0,252.0
2013,metropolitana,talagante,el monte,250.0,248.0
2013,valparaiso,san antonio,el quisco,260.0,245.0
2013,valparaiso,san antonio,el tabo,250.0,236.0
2013,maule,talca,empedrado,257.0,260.0
2013,la araucanía,malleco,ercilla,251.0,227.0
2013,metropolitana,santiago,estación central,263.0,254.0
2013,biobío,concepción,florida,252.0,242.0
2013,la araucanía,cautín,freire,254.0,238.0
2013,atacama,huasco,freirina,254.0,232.0
2013,los lagos,llanquihue,fresia,258.0,244.0
2013,los lagos,llanquihue,frutillar,254.0,244.0
2013,los lagos,palena,futaleufú,249.0,235.0
2013,los ríos,del ranco,futrono,268.0,262.0
2013,la araucanía,cautín,galvarino,249.0,232.0
2013,arica y parinacota,parinacota,general lagos,209.0,211.0
2013,la araucanía,cautín,gorbea,258.0,241.0
2013,libertador general bernardo o'higgins,cachapoal,graneros,246.0,238.0
2013,aysén del general carlos ibáñez del campo,aysén,guaitecas,288.0,283.0
2013,valparaiso,quillota,hijuelas,251.0,237.0
2013,los lagos,palena,hualaihué,261.0,245.0
2013,maule,curicó,hualañé,273.0,274.0
2013,biobío,concepción,hualpén,267.0,260.0
2013,biobío,concepción,hualqui,253.0,246.0
2013,tarapacá,tamarugal,huara,221.0,209.0
2013,atacama,huasco,huasco,262.0,243.0
2013,metropolitana,santiago,huechuraba,267.0,264.0
2013,coquimbo,choapa,illapel,251.0,239.0
2013,metropolitana,santiago,independencia,267.0,257.0
2013,tarapacá,iquique,iquique,265.0,255.0
2013,metropolitana,talagante,isla de maipo,249.0,236.0
2013,valparaiso,isla de pascua,isla de pascua,250.0,239.0
2013,valparaiso,valparaíso,juan fernández,253.0,274.0
2013,metropolitana,santiago,la cisterna,262.0,255.0
2013,valparaiso,quillota,la cruz,255.0,247.0
2013,libertador general bernardo o'higgins,cardenal caro,la estrella,247.0,241.0
2013,metropolitana,santiago,la florida,266.0,260.0
2013,metropolitana,santiago,la granja,259.0,252.0
2013,coquimbo,elqui,la higuera,243.0,225.0
2013,valparaiso,petorca,la ligua,267.0,255.0
2013,metropolitana,santiago,la pintana,250.0,246.0
2013,metropolitana,santiago,la reina,288.0,282.0
2013,coquimbo,elqui,la serena,272.0,267.0
2013,los ríos,del ranco,la unión,265.0,251.0
2013,los ríos,del ranco,lago ranco,255.0,243.0
2013,aysén del general carlos ibáñez del campo,coyhaique,lago verde,253.0,237.0
2013,magallanes y de la antártica chilena,magallanes,laguna blanca,246.0,256.0
2013,biobío,biobío,laja,274.0,264.0
2013,metropolitana,chacabuco,lampa,252.0,248.0
2013,los ríos,valdivia,lanco,259.0,245.0
2013,libertador general bernardo o'higgins,cachapoal,las cabras,257.0,244.0
2013,metropolitana,santiago,las condes,297.0,298.0
2013,la araucanía,cautín,lautaro,255.0,239.0
2013,biobío,arauco,lebu,263.0,255.0
2013,maule,curicó,licantén,270.0,268.0
2013,valparaiso,marga marga,limache,255.0,246.0
2013,maule,linares,linares,269.0,264.0
2013,libertador general bernardo o'higgins,cardenal caro,litueche,250.0,238.0
2013,valparaiso,san felipe de aconcagua,llaillay,261.0,253.0
2013,los lagos,llanquihue,llanquihue,255.0,242.0
2013,metropolitana,santiago,lo barnechea,287.0,289.0
2013,metropolitana,santiago,lo espejo,248.0,237.0
2013,metropolitana,santiago,lo prado,251.0,247.0
2013,libertador general bernardo o'higgins,colchagua,lolol,247.0,237.0
2013,la araucanía,cautín,loncoche,261.0,245.0
2013,maule,linares,longaví,259.0,251.0
2013,la araucanía,malleco,lonquimay,248.0,229.0
2013,valparaiso,los andes,los andes,263.0,247.0
2013,los ríos,valdivia,los lagos,263.0,244.0
2013,los lagos,llanquihue,los muermos,270.0,267.0
2013,la araucanía,malleco,los sauces,260.0,240.0
2013,coquimbo,choapa,los vilos,257.0,247.0
2013,biobío,arauco,los álamos,256.0,246.0
2013,biobío,biobío,los ángeles,267.0,263.0
2013,biobío,concepción,lota,257.0,245.0
2013,la araucanía,malleco,lumaco,260.0,240.0
2013,libertador general bernardo o'higgins,cachapoal,machalí,271.0,268.0
2013,metropolitana,santiago,macul,263.0,254.0
2013,metropolitana,santiago,maipú,265.0,259.0
2013,libertador general bernardo o'higgins,cachapoal,malloa,247.0,236.0
2013,libertador general bernardo o'higgins,cardenal caro,marchihue,270.0,265.0
2013,los ríos,valdivia,mariquina,258.0,241.0
2013,antofagasta,tocopilla,maría elena,266.0,264.0
2013,metropolitana,melipilla,maría pinto,243.0,235.0
2013,maule,talca,maule,249.0,244.0
2013,los lagos,llanquihue,maullín,260.0,250.0
2013,antofagasta,antofagasta,mejillones,249.0,245.0
2013,la araucanía,cautín,melipeuco,271.0,247.0
2013,metropolitana,melipilla,melipilla,264.0,254.0
2013,maule,curicó,molina,248.0,240.0
2013,coquimbo,limarí,monte patria,262.0,253.0
2013,libertador general bernardo o'higgins,cachapoal,mostazal,240.0,233.0
2013,biobío,biobío,mulchén,258.0,248.0
2013,los ríos,valdivia,máfil,255.0,231.0
2013,biobío,biobío,nacimiento,275.0,280.0
2013,libertador general bernardo o'higgins,colchagua,nancagua,265.0,255.0
2013,magallanes y de la antártica chilena,última esperanza,natales,259.0,258.0
2013,libertador general bernardo o'higgins,cardenal caro,navidad,266.0,261.0
2013,biobío,biobío,negrete,272.0,290.0
2013,biobío,ñuble,ninhue,271.0,259.0
2013,valparaiso,quillota,nogales,244.0,237.0
2013,la araucanía,cautín,nueva imperial,255.0,245.0
2013,aysén del general carlos ibáñez del campo,capitán prat,o'higgins,280.0,273.0
2013,libertador general bernardo o'higgins,cachapoal,olivar,246.0,246.0
2013,valparaiso,marga marga,olmué,257.0,243.0
2013,los lagos,osorno,osorno,273.0,261.0
2013,coquimbo,limarí,ovalle,259.0,247.0
2013,metropolitana,talagante,padre hurtado,258.0,245.0
2013,la araucanía,cautín,padre las casas,258.0,246.0
2013,coquimbo,elqui,paihuano,245.0,228.0
2013,los ríos,valdivia,paillaco,262.0,248.0
2013,metropolitana,maipo,paine,254.0,248.0
2013,los lagos,palena,palena,280.0,270.0
2013,libertador general bernardo o'higgins,colchagua,palmilla,272.0,272.0
2013,los ríos,valdivia,panguipulli,262.0,245.0
2013,valparaiso,san felipe de aconcagua,panquehue,252.0,236.0
2013,valparaiso,petorca,papudo,233.0,229.0
2013,libertador general bernardo o'higgins,cardenal caro,paredones,261.0,246.0
2013,maule,linares,parral,270.0,261.0
2013,metropolitana,santiago,pedro aguirre cerda,263.0,258.0
2013,maule,talca,pelarco,254.0,245.0
2013,maule,cauquenes,pelluhue,262.0,268.0
2013,biobío,ñuble,pemuco,248.0,234.0
2013,maule,talca,pencahue,256.0,247.0
2013,biobío,concepción,penco,263.0,252.0
2013,libertador general bernardo o'higgins,colchagua,peralillo,263.0,265.0
2013,la araucanía,cautín,perquenco,256.0,247.0
2013,valparaiso,petorca,petorca,270.0,253.0
2013,libertador general bernardo o'higgins,cachapoal,peumo,264.0,251.0
2013,metropolitana,talagante,peñaflor,259.0,249.0
2013,metropolitana,santiago,peñalolén,261.0,257.0
2013,tarapacá,tamarugal,pica,240.0,244.0
2013,libertador general bernardo o'higgins,cachapoal,pichidegua,260.0,254.0
2013,libertador general bernardo o'higgins,cardenal caro,pichilemu,264.0,266.0
2013,biobío,ñuble,pinto,260.0,249.0
2013,metropolitana,cordillera,pirque,262.0,254.0
2013,la araucanía,cautín,pitrufquén,272.0,257.0
2013,libertador general bernardo o'higgins,colchagua,placilla,255.0,240.0
2013,biobío,ñuble,portezuelo,255.0,250.0
2013,magallanes y de la antártica chilena,tierra del fuego,porvenir,265.0,253.0
2013,tarapacá,tamarugal,pozo almonte,240.0,229.0
2013,magallanes y de la antártica chilena,tierra del fuego,primavera,284.0,269.0
2013,metropolitana,santiago,providencia,296.0,292.0
2013,valparaiso,valparaíso,puchuncaví,249.0,243.0
2013,la araucanía,cautín,pucón,269.0,255.0
2013,metropolitana,santiago,pudahuel,263.0,256.0
2013,metropolitana,cordillera,puente alto,265.0,257.0
2013,los lagos,llanquihue,puerto montt,270.0,264.0
2013,los lagos,osorno,puerto octay,253.0,241.0
2013,los lagos,llanquihue,puerto varas,271.0,262.0
2013,libertador general bernardo o'higgins,colchagua,pumanque,296.0,286.0
2013,coquimbo,limarí,punitaqui,267.0,249.0
2013,magallanes y de la antártica chilena,magallanes,punta arenas,263.0,254.0
2013,los lagos,chiloé,puqueldón,277.0,274.0
2013,los lagos,osorno,purranque,264.0,251.0
2013,la araucanía,malleco,purén,260.0,237.0
2013,valparaiso,san felipe de aconcagua,putaendo,251.0,230.0
2013,arica y parinacota,parinacota,putre,227.0,232.0
2013,los lagos,osorno,puyehue,264.0,244.0
2013,los lagos,chiloé,queilén,267.0,248.0
2013,los lagos,chiloé,quellón,255.0,240.0
2013,los lagos,chiloé,quemchi,272.0,264.0
2013,biobío,biobío,quilaco,255.0,246.0
2013,metropolitana,santiago,quilicura,270.0,267.0
2013,biobío,biobío,quilleco,267.0,243.0
2013,valparaiso,quillota,quillota,266.0,255.0
2013,biobío,ñuble,quillón,261.0,260.0
2013,valparaiso,marga marga,quilpué,263.0,254.0
2013,los lagos,chiloé,quinchao,265.0,250.0
2013,libertador general bernardo o'higgins,cachapoal,quinta de tilcoco,255.0,250.0
2013,metropolitana,santiago,quinta normal,263.0,257.0
2013,valparaiso,valparaíso,quintero,259.0,256.0
2013,biobío,ñuble,quirihue,266.0,258.0
2013,libertador general bernardo o'higgins,cachapoal,rancagua,265.0,255.0
2013,maule,curicó,rauco,254.0,245.0
2013,metropolitana,santiago,recoleta,260.0,256.0
2013,la araucanía,malleco,renaico,244.0,235.0
2013,metropolitana,santiago,renca,252.0,249.0
2013,libertador general bernardo o'higgins,cachapoal,rengo,252.0,249.0
2013,libertador general bernardo o'higgins,cachapoal,requínoa,251.0,247.0
2013,maule,linares,retiro,257.0,243.0
2013,valparaiso,los andes,rinconada,253.0,256.0
2013,maule,curicó,romeral,277.0,274.0
2013,biobío,ñuble,ránquil,262.0,239.0
2013,los ríos,del ranco,río bueno,261.0,244.0
2013,maule,talca,río claro,254.0,243.0
2013,coquimbo,limarí,río hurtado,258.0,242.0
2013,aysén del general carlos ibáñez del campo,general carrera,río ibáñez,257.0,237.0
2013,los lagos,osorno,río negro,255.0,236.0
2013,la araucanía,cautín,saavedra,241.0,220.0
2013,maule,curicó,sagrada familia,257.0,251.0
2013,coquimbo,choapa,salamanca,256.0,243.0
2013,valparaiso,san antonio,san antonio,262.0,251.0
2013,metropolitana,maipo,san bernardo,257.0,246.0
2013,biobío,ñuble,san carlos,271.0,271.0
2013,maule,talca,san clemente,251.0,249.0
2013,valparaiso,los andes,san esteban,260.0,242.0
2013,biobío,ñuble,san fabián,256.0,261.0
2013,valparaiso,san felipe de aconcagua,san felipe,256.0,243.0
2013,libertador general bernardo o'higgins,colchagua,san fernando,263.0,253.0
2013,magallanes y de la antártica chilena,magallanes,san gregorio,313.0,261.0
2013,biobío,ñuble,san ignacio,252.0,238.0
2013,maule,linares,san javier,262.0,259.0
2013,metropolitana,santiago,san joaquín,259.0,245.0
2013,metropolitana,cordillera,san josé de maipo,247.0,238.0
2013,los lagos,osorno,san juan de la costa,256.0,224.0
2013,metropolitana,santiago,san miguel,272.0,266.0
2013,biobío,ñuble,san nicolás,290.0,286.0
2013,los lagos,osorno,san pablo,263.0,256.0
2013,metropolitana,melipilla,san pedro,261.0,246.0
2013,antofagasta,el loa,san pedro de atacama,246.0,249.0
2013,biobío,concepción,san pedro de la paz,270.0,265.0
2013,maule,talca,san rafael,258.0,249.0
2013,metropolitana,santiago,san ramón,256.0,246.0
2013,biobío,biobío,san rosendo,277.0,260.0
2013,libertador general bernardo o'higgins,cachapoal,san vicente,266.0,252.0
2013,biobío,biobío,santa bárbara,250.0,238.0
2013,libertador general bernardo o'higgins,colchagua,santa cruz,271.0,259.0
2013,biobío,concepción,santa juana,257.0,242.0
2013,valparaiso,san felipe de aconcagua,santa maría,262.0,256.0
2013,metropolitana,santiago,santiago,273.0,267.0
2013,valparaiso,san antonio,santo domingo,267.0,261.0
2013,antofagasta,antofagasta,sierra gorda,244.0,228.0
2013,metropolitana,talagante,talagante,268.0,264.0
2013,maule,talca,talca,265.0,260.0
2013,biobío,concepción,talcahuano,268.0,258.0
2013,antofagasta,antofagasta,taltal,238.0,228.0
2013,la araucanía,cautín,temuco,273.0,263.0
2013,maule,curicó,teno,268.0,261.0
2013,la araucanía,cautín,teodoro schmidt,258.0,239.0
2013,atacama,copiapó,tierra amarilla,228.0,219.0
2013,metropolitana,chacabuco,til til,255.0,245.0
2013,magallanes y de la antártica chilena,tierra del fuego,timaukel,309.0,279.0
2013,biobío,arauco,tirúa,259.0,242.0
2013,antofagasta,tocopilla,tocopilla,247.0,234.0
2013,la araucanía,cautín,toltén,257.0,245.0
2013,biobío,concepción,tomé,278.0,270.0
2013,magallanes y de la antártica chilena,última esperanza,torres del paine,192.0,169.0
2013,aysén del general carlos ibáñez del campo,capitán prat,tortel,295.0,285.0
2013,la araucanía,malleco,traiguén,270.0,253.0
2013,biobío,ñuble,treguaco,270.0,255.0
2013,biobío,biobío,tucapel,263.0,254.0
2013,los ríos,valdivia,valdivia,270.0,261.0
2013,atacama,huasco,vallenar,264.0,251.0
2013,valparaiso,valparaíso,valparaíso,255.0,246.0
2013,maule,curicó,vichuquén,261.0,243.0
2013,la araucanía,malleco,victoria,265.0,251.0
2013,coquimbo,elqui,vicuña,261.0,253.0
2013,la araucanía,cautín,vilcún,263.0,251.0
2013,maule,linares,villa alegre,238.0,232.0
2013,valparaiso,marga marga,villa alemana,263.0,255.0
2013,la araucanía,cautín,villarrica,271.0,258.0
2013,metropolitana,santiago,vitacura,298.0,297.0
2013,valparaiso,valparaíso,viña del mar,267.0,259.0
2013,maule,linares,yerbas buenas,264.0,256.0
2013,biobío,biobío,yumbel,259.0,254.0
2013,biobío,ñuble,yungay,269.0,259.0
2013,valparaiso,petorca,zapallar,272.0,255.0
2013,biobío,ñuble,ñiquén,255.0,252.0
2013,metropolitana,santiago,ñuñoa,283.0,279.0
2014,aysén del general carlos ibáñez del campo,aysén,aysén,259.0,244.0
2014,valparaíso,san antonio,algarrobo,250.0,243.0
2014,metropolitana,melipilla,alhué,256.0,238.0
2014,biobío,biobío,alto biobío,220.0,189.0
2014,atacama,huasco,alto del carmen,266.0,246.0
2014,tarapacá,iquique,alto hospicio,249.0,243.0
2014,los lagos,chiloé,ancud,267.0,256.0
2014,coquimbo,elqui,andacollo,266.0,258.0
2014,la araucanía,malleco,angol,267.0,264.0
2014,antofagasta,antofagasta,antofagasta,262.0,254.0
2014,biobío,biobío,antuco,266.0,250.0
2014,magallanes y de la antártica chilena,antártica chilena,antártica,333.0,309.0
2014,biobío,arauco,arauco,275.0,266.0
2014,arica y parinacota,arica,arica,265.0,257.0
2014,metropolitana,maipo,buin,258.0,249.0
2014,biobío,ñuble,bulnes,261.0,248.0
2014,valparaíso,petorca,cabildo,261.0,253.0
2014,magallanes y de la antártica chilena,antártica chilena,cabo de hornos,254.0,247.0
2014,biobío,biobío,cabrero,256.0,254.0
2014,antofagasta,el loa,calama,262.0,255.0
2014,los lagos,llanquihue,calbuco,253.0,246.0
2014,atacama,copiapó,caldera,255.0,239.0
2014,valparaíso,quillota,calera,263.0,253.0
2014,metropolitana,maipo,calera de tango,265.0,255.0
2014,valparaíso,los andes,calle larga,256.0,240.0
2014,arica y parinacota,arica,camarones,199.0,218.0
2014,tarapacá,tamarugal,camiña,256.0,245.0
2014,coquimbo,choapa,canela,253.0,239.0
2014,la araucanía,cautín,carahue,251.0,231.0
2014,valparaíso,san antonio,cartagena,255.0,249.0
2014,valparaíso,valparaíso,casablanca,257.0,251.0
2014,los lagos,chiloé,castro,274.0,257.0
2014,valparaíso,san felipe de aconcagua,catemu,251.0,240.0
2014,maule,cauquenes,cauquenes,261.0,249.0
2014,biobío,arauco,cañete,262.0,255.0
2014,metropolitana,santiago,cerrillos,254.0,243.0
2014,metropolitana,santiago,cerro navia,244.0,236.0
2014,los lagos,palena,chaitén,259.0,245.0
2014,maule,cauquenes,chanco,258.0,237.0
2014,atacama,chañaral,chañaral,260.0,243.0
2014,biobío,concepción,chiguayante,266.0,258.0
2014,aysén del general carlos ibáñez del campo,general carrera,chile chico,274.0,282.0
2014,biobío,ñuble,chillán,270.0,267.0
2014,biobío,ñuble,chillán viejo,267.0,258.0
2014,libertador general bernardo o'higgins,colchagua,chimbarongo,265.0,257.0
2014,la araucanía,cautín,cholchol,243.0,220.0
2014,los lagos,chiloé,chonchi,254.0,239.0
2014,libertador general bernardo o'higgins,colchagua,chépica,268.0,261.0
2014,aysén del general carlos ibáñez del campo,aysén,cisnes,267.0,256.0
2014,biobío,ñuble,cobquecura,257.0,248.0
2014,los lagos,llanquihue,cochamó,257.0,237.0
2014,aysén del general carlos ibáñez del campo,capitán prat,cochrane,245.0,223.0
2014,libertador general bernardo o'higgins,cachapoal,codegua,242.0,223.0
2014,biobío,ñuble,coelemu,265.0,260.0
2014,aysén del general carlos ibáñez del campo,coyhaique,coyhaique,263.0,256.0
2014,biobío,ñuble,coihueco,261.0,252.0
2014,libertador general bernardo o'higgins,cachapoal,coinco,249.0,247.0
2014,maule,linares,colbún,255.0,241.0
2014,tarapacá,tamarugal,colchane,244.0,220.0
2014,metropolitana,chacabuco,colina,276.0,270.0
2014,la araucanía,malleco,collipulli,254.0,243.0
2014,libertador general bernardo o'higgins,cachapoal,coltauco,260.0,256.0
2014,coquimbo,limarí,combarbalá,254.0,240.0
2014,biobío,concepción,concepción,276.0,266.0
2014,metropolitana,santiago,conchalí,255.0,247.0
2014,valparaíso,valparaíso,concón,275.0,272.0
2014,maule,talca,constitución,268.0,271.0
2014,biobío,arauco,contulmo,270.0,260.0
2014,atacama,copiapó,copiapó,260.0,251.0
2014,coquimbo,elqui,coquimbo,262.0,254.0
2014,biobío,concepción,coronel,263.0,254.0
2014,los ríos,valdivia,corral,252.0,230.0
2014,la araucanía,cautín,cunco,258.0,242.0
2014,la araucanía,malleco,curacautín,252.0,237.0
2014,metropolitana,melipilla,curacaví,254.0,245.0
2014,los lagos,chiloé,curaco de vélez,274.0,270.0
2014,biobío,arauco,curanilahue,273.0,266.0
2014,la araucanía,cautín,curarrehue,257.0,240.0
2014,maule,talca,curepto,270.0,260.0
2014,maule,curicó,curicó,271.0,265.0
2014,los lagos,chiloé,dalcahue,269.0,259.0
2014,atacama,chañaral,diego de almagro,257.0,243.0
2014,libertador general bernardo o'higgins,cachapoal,doñihue,257.0,254.0
2014,metropolitana,santiago,el bosque,254.0,250.0
2014,biobío,ñuble,el carmen,255.0,245.0
2014,metropolitana,talagante,el monte,255.0,239.0
2014,valparaíso,san antonio,el quisco,259.0,238.0
2014,valparaíso,san antonio,el tabo,257.0,256.0
2014,maule,talca,empedrado,247.0,250.0
2014,la araucanía,malleco,ercilla,243.0,219.0
2014,metropolitana,santiago,estación central,260.0,255.0
2014,biobío,concepción,florida,253.0,248.0
2014,la araucanía,cautín,freire,261.0,245.0
2014,atacama,huasco,freirina,249.0,236.0
2014,los lagos,llanquihue,fresia,255.0,245.0
2014,los lagos,llanquihue,frutillar,247.0,237.0
2014,los lagos,palena,futaleufú,242.0,237.0
2014,los ríos,del ranco,futrono,268.0,244.0
2014,la araucanía,cautín,galvarino,250.0,222.0
2014,arica y parinacota,parinacota,general lagos,204.0,190.0
2014,la araucanía,cautín,gorbea,261.0,249.0
2014,libertador general bernardo o'higgins,cachapoal,graneros,251.0,233.0
2014,aysén del general carlos ibáñez del campo,aysén,guaitecas,253.0,238.0
2014,valparaíso,quillota,hijuelas,245.0,240.0
2014,los lagos,palena,hualaihué,259.0,240.0
2014,maule,curicó,hualañé,273.0,270.0
2014,biobío,concepción,hualpén,264.0,256.0
2014,biobío,concepción,hualqui,257.0,250.0
2014,tarapacá,tamarugal,huara,229.0,211.0
2014,atacama,huasco,huasco,256.0,246.0
2014,metropolitana,santiago,huechuraba,265.0,261.0
2014,coquimbo,choapa,illapel,256.0,233.0
2014,metropolitana,santiago,independencia,258.0,249.0
2014,tarapacá,iquique,iquique,265.0,257.0
2014,metropolitana,talagante,isla de maipo,251.0,237.0
2014,valparaíso,isla de pascua,isla de pascua,258.0,241.0
2014,valparaíso,valparaíso,juan fernández,271.0,242.0
2014,metropolitana,santiago,la cisterna,263.0,253.0
2014,valparaíso,quillota,la cruz,249.0,226.0
2014,libertador general bernardo o'higgins,cardenal caro,la estrella,272.0,288.0
2014,metropolitana,santiago,la florida,264.0,258.0
2014,metropolitana,santiago,la granja,256.0,253.0
2014,coquimbo,elqui,la higuera,258.0,241.0
2014,valparaíso,petorca,la ligua,265.0,255.0
2014,metropolitana,santiago,la pintana,250.0,243.0
2014,metropolitana,santiago,la reina,286.0,282.0
2014,coquimbo,elqui,la serena,270.0,265.0
2014,los ríos,del ranco,la unión,257.0,246.0
2014,los ríos,del ranco,lago ranco,262.0,245.0
2014,aysén del general carlos ibáñez del campo,coyhaique,lago verde,267.0,251.0
2014,magallanes y de la antártica chilena,magallanes,laguna blanca,293.0,277.0
2014,biobío,biobío,laja,261.0,254.0
2014,metropolitana,chacabuco,lampa,255.0,247.0
2014,los ríos,valdivia,lanco,256.0,243.0
2014,libertador general bernardo o'higgins,cachapoal,las cabras,255.0,248.0
2014,metropolitana,santiago,las condes,300.0,300.0
2014,la araucanía,cautín,lautaro,256.0,239.0
2014,biobío,arauco,lebu,260.0,247.0
2014,maule,curicó,licantén,272.0,272.0
2014,valparaíso,marga marga,limache,258.0,251.0
2014,maule,linares,linares,271.0,266.0
2014,libertador general bernardo o'higgins,cardenal caro,litueche,251.0,234.0
2014,valparaíso,san felipe de aconcagua,llaillay,253.0,237.0
2014,los lagos,llanquihue,llanquihue,250.0,247.0
2014,metropolitana,santiago,lo barnechea,288.0,290.0
2014,metropolitana,santiago,lo espejo,250.0,240.0
2014,metropolitana,santiago,lo prado,250.0,251.0
2014,libertador general bernardo o'higgins,colchagua,lolol,267.0,255.0
2014,la araucanía,cautín,loncoche,263.0,248.0
2014,maule,linares,longaví,260.0,251.0
2014,la araucanía,malleco,lonquimay,250.0,230.0
2014,valparaíso,los andes,los andes,263.0,243.0
2014,los ríos,valdivia,los lagos,246.0,230.0
2014,los lagos,llanquihue,los muermos,260.0,244.0
2014,la araucanía,malleco,los sauces,248.0,232.0
2014,coquimbo,choapa,los vilos,244.0,238.0
2014,biobío,arauco,los álamos,265.0,253.0
2014,biobío,biobío,los ángeles,266.0,261.0
2014,biobío,concepción,lota,263.0,251.0
2014,la araucanía,malleco,lumaco,255.0,242.0
2014,libertador general bernardo o'higgins,cachapoal,machalí,278.0,266.0
2014,metropolitana,santiago,macul,267.0,259.0
2014,metropolitana,santiago,maipú,267.0,261.0
2014,libertador general bernardo o'higgins,cachapoal,malloa,257.0,247.0
2014,libertador general bernardo o'higgins,cardenal caro,marchihue,273.0,268.0
2014,los ríos,valdivia,mariquina,249.0,230.0
2014,antofagasta,tocopilla,maría elena,242.0,222.0
2014,metropolitana,melipilla,maría pinto,255.0,252.0
2014,maule,talca,maule,258.0,252.0
2014,los lagos,llanquihue,maullín,264.0,251.0
2014,antofagasta,antofagasta,mejillones,257.0,239.0
2014,la araucanía,cautín,melipeuco,256.0,219.0
2014,metropolitana,melipilla,melipilla,262.0,249.0
2014,maule,curicó,molina,260.0,247.0
2014,coquimbo,limarí,monte patria,260.0,247.0
2014,libertador general bernardo o'higgins,cachapoal,mostazal,241.0,229.0
2014,biobío,biobío,mulchén,254.0,244.0
2014,los ríos,valdivia,máfil,255.0,226.0
2014,biobío,biobío,nacimiento,273.0,282.0
2014,libertador general bernardo o'higgins,colchagua,nancagua,269.0,252.0
2014,magallanes y de la antártica chilena,última esperanza,natales,259.0,257.0
2014,libertador general bernardo o'higgins,cardenal caro,navidad,272.0,258.0
2014,biobío,biobío,negrete,256.0,265.0
2014,biobío,ñuble,ninhue,262.0,257.0
2014,valparaíso,quillota,nogales,255.0,238.0
2014,la araucanía,cautín,nueva imperial,255.0,243.0
2014,aysén del general carlos ibáñez del campo,capitán prat,o'higgins,266.0,243.0
2014,libertador general bernardo o'higgins,cachapoal,olivar,253.0,262.0
2014,antofagasta,el loa,ollagüe,274.0,260.0
2014,valparaíso,marga marga,olmué,255.0,253.0
2014,los lagos,osorno,osorno,271.0,261.0
2014,coquimbo,limarí,ovalle,261.0,254.0
2014,metropolitana,talagante,padre hurtado,257.0,250.0
2014,la araucanía,cautín,padre las casas,261.0,248.0
2014,coquimbo,elqui,paihuano,242.0,220.0
2014,los ríos,valdivia,paillaco,264.0,259.0
2014,metropolitana,maipo,paine,263.0,254.0
2014,los lagos,palena,palena,261.0,264.0
2014,libertador general bernardo o'higgins,colchagua,palmilla,244.0,229.0
2014,los ríos,valdivia,panguipulli,255.0,237.0
2014,valparaíso,san felipe de aconcagua,panquehue,271.0,254.0
2014,valparaíso,petorca,papudo,245.0,232.0
2014,libertador general bernardo o'higgins,cardenal caro,paredones,256.0,256.0
2014,maule,linares,parral,272.0,263.0
2014,metropolitana,santiago,pedro aguirre cerda,258.0,254.0
2014,maule,talca,pelarco,253.0,240.0
2014,maule,cauquenes,pelluhue,254.0,258.0
2014,biobío,ñuble,pemuco,254.0,245.0
2014,maule,talca,pencahue,266.0,255.0
2014,biobío,concepción,penco,264.0,253.0
